review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
RTEYOEO9BT90M,1,3,3,N,N
RLY55T8QGGIMV,1,2,8,N,N
R3AXUUGC8YVIMK,4,20,20,N,N
R3LBC9RG7J34FP,1,15,15,N,N
R1AIJ9OK9AG1V7,1,7,9,N,N
R2EKK8SNZVJ0YE,5,12,14,N,Y
R2FAS066PQ0OFJ,1,22,27,N,N
R25E4S0V9JFQ92,1,2,2,N,N
RVF6011P8F0S5,5,33,34,N,N
R2TC14297H0SFK,5,0,0,N,Y
R36J4C91VTBILB,1,0,0,N,N
RFQUHFEEMQ46N,4,3,3,N,Y
RB9PS8NPW9GF9,5,12,12,N,Y
R2OD69ZDCJNVXN,1,5,5,N,N
R3UDXAHM5BQKPH,5,21,23,N,Y
R3DLAPJJFQEOCM,1,6,18,N,N
RI4UH6BLM675U,1,1,1,N,N
R344HXZJQ3HE3F,2,97,104,N,Y
RTX3UA4MGWNFJ,4,0,1,N,Y
R2JT2S08RLJYJT,1,18,19,N,N
R16FIOV7UJTY0N,2,6,6,N,N
R3K17QZR81F6V2,5,109,123,N,Y
R2LLNDWDM2H33D,5,0,0,N,Y
RMEU2M80CAXT9,2,0,0,N,Y
RKHR4A4E3NC9G,5,0,0,N,Y
R95RM9NTAPGEQ,1,3,6,N,N
R2VSW6GC425IKD,1,6,7,N,N
R3H75U0D5L3FDI,3,1,4,N,Y
R3LGMWJA3PMV1Q,2,21,21,N,N
R1S9AWRA4UZ8MF,2,6,10,N,Y
RMQ740WQ6CA46,1,1,1,N,Y
R2N2DUM9KWA7G2,3,24,25,N,N
R3NUEM0A86FY7I,5,1,1,N,Y
RY6XXBK08CO6R,4,4,6,Y,N
RD4JWNF2MSN3J,4,1,2,N,Y
R2Q8U1TRJXKC9M,1,2,2,N,N
R2EL3031P0AR8A,2,3,4,N,Y
R2PW9PGFT9X1SK,2,9,10,N,N
R3P9F00WV68XZD,1,14,14,N,N
R3QJR2M1ITCIC9,5,1,1,N,N
R66XK3IBUXNIF,5,0,0,N,Y
R34HWOS5275HD4,5,0,0,N,Y
R1BT34J3DL3DEM,5,0,0,N,N
R2DJBDFRFM04LZ,2,37,42,N,N
R1WDDKX6RQIHGX,1,1,4,N,N
R3E7PH9SHD5TX4,1,8,9,N,N
R3J1KTEXVB33PO,5,1,1,N,Y
R2KE94ZE9TLWJZ,5,1,1,N,Y
R1AXKSYFIEQ7CB,5,25,29,N,Y
R1MKWYU228ZXK,4,0,0,N,Y
R2B09CX9IVWVBE,3,0,0,N,Y
R3C82ADQ7LNK8H,1,1,2,N,Y
R1753XRSK6M30G,5,2,6,N,N
RRPPVM933MPQJ,5,3,4,N,Y
R1XQXT5TU14MK5,2,0,0,N,N
R36003EQW88U1G,4,3,4,N,N
RINFD4RBIZPP9,2,4,5,N,N
R29OL27TQXV3YN,2,32,33,N,Y
R1TELIBACSLYJP,4,0,1,Y,N
RCOQUTT2T4APU,5,0,0,N,Y
R1S73AGVSZFEAW,4,5,6,N,N
RRM78P6TL6BD4,5,10,10,N,N
R233MPO2273GJ5,5,44,45,N,Y
R3QJ7197EV0DT,1,1,1,N,N
R2P5BXLKX7WR64,1,4,9,N,N
R28XTUD32FWSWR,5,2,2,N,Y
R89H7SP8QU2PW,1,1,1,N,N
R331Q8SM1PPO6M,1,2,3,N,N
R1BWJAFZ2413LS,5,3,3,N,Y
R2CL6ETC4I07U,3,0,0,N,Y
R31W4NH49YOJWS,5,38,39,N,Y
R21FHCOXC71DFH,5,2,2,N,N
R3BQS6JYP129DV,2,19,20,Y,N
R2H0MQBLWEX1TG,5,6,6,N,N
R1MN944DGVBTTB,4,18,18,N,N
R30MNETP3OC40P,4,1,2,N,N
RJFN7IM3IWLY9,5,5,7,N,N
R3NCCSI5IAESDN,4,3,4,N,Y
R1Q2K3E2221T5W,5,8,9,N,N
R95YYGU9JQZM6,5,0,1,N,Y
R2DTZAC1IU7FHG,5,2,2,N,Y
R33LOKEF23FIH6,4,0,0,N,Y
RZDOWOITILOR,4,4,5,N,Y
R1WRN1DDE77W58,4,8,12,N,N
R35MW9S07IP887,4,8,8,N,Y
R23SEWQD5G3UX0,4,7,7,N,N
R2LUN020V2UQZR,2,1,1,N,Y
R39ZOH237SGFZO,5,0,0,N,Y
R1MPEN7D9YSL6A,5,35,35,N,Y
R3CKFFIOFP1WOD,1,22,32,N,Y
RWGXEYLZBH3N2,2,4,5,N,N
R3MAR4ZXEIVDNP,5,3,3,Y,N
R274IJGBYZ5XR6,5,0,0,N,Y
RE8EK98170JL5,3,3,24,N,N
R2OOHH4XCGF1AZ,5,2,2,N,Y
R10ROC4RTRB4V6,5,3,5,N,N
RKXO2LMSAUIOB,5,43,46,N,N
RPUE5BVF7CZZ7,5,16,18,N,Y
R13UQZ5WMAPMNN,5,10,12,N,Y
R2ZYOX83Y8G1QG,4,4,5,N,Y
R3IYV6FZIPX6ZF,3,0,0,N,N
R3KAEP2DSFFH0B,1,9,18,N,N
R316XANY4U64OV,2,2,2,N,Y
R2Q9B7ZL4GUZZV,1,21,22,N,N
R2B63OI3VZ2IY6,1,11,11,N,N
R2ES38WKTX2B7K,1,6,13,N,N
R12QWRYY56PF0F,5,0,0,N,Y
R161UURONEKQOA,1,5,5,N,Y
R5ZVWQH9PHUF9,3,0,0,N,Y
R1LW6KD94VAY5Q,5,7,8,N,Y
R28VSM7M3034N0,1,3,3,N,N
RB8ZWMGEO1VUN,3,126,133,N,N
R3LXQT98WMTP19,4,12,18,N,Y
R34W4HS2JC4SCD,4,3,3,N,N
R1DYFORMJ23715,4,11,11,N,Y
R3UDQ262GP65I2,2,1,1,N,N
R2TUR3RA69Q32C,4,9,14,N,Y
R2ELXUVXUN0XCH,5,2,3,N,Y
R2AOYGTVESFYWO,1,5,14,N,N
R2N2EZTIL2WFZN,5,0,1,Y,N
R3KJW0UDCLJQEM,2,0,2,N,Y
R3VJFYR4TAEQ8B,1,5,9,N,N
R3NA68HBSUM806,5,1,2,N,N
R3PHTU6CTC5U3A,3,28,28,N,N
R27HVZ2CK7WYH2,1,5,5,N,N
R3GEUTR8X6FV5H,5,0,0,N,N
R4JAJCXJY9Q9B,2,3,4,N,N
R1P7PTUNBPC05S,5,1,1,N,Y
R1NQ15YL078SVD,4,1,2,N,Y
R17IYYECKMFNEC,5,1,1,N,Y
R2RIQ68TKTPWSM,5,0,0,N,Y
R1M5O65RW8RP68,1,1,2,N,N
R2OQQZL2B8TYSM,4,47,57,N,N
R3N7AGV4744MCP,1,4,4,N,Y
RMUY0HIA7YMR6,2,2,2,N,N
RUP5BZ56GYEMD,5,0,0,N,Y
RCS2TWCFP8BA8,5,0,1,N,Y
R35QWDYGYHI73Z,4,0,0,N,Y
REI6P3I601EAD,5,13,15,N,Y
R1L1IM3636T570,2,1,2,N,N
R1KL9T0BW2ZWC3,5,0,1,N,Y
R1131J237TKPST,5,15,15,N,N
R3RDAIIW0LV6SI,5,0,0,N,Y
RLYGQNJYQ3K1K,5,11,11,N,N
R2FEBWA7QEG8HW,5,7,8,N,Y
R33XIOZZSBP4B8,1,6,7,N,N
R8QXNCHHCE70Y,1,7,11,N,N
R3TKI4ZWKDB4FS,3,2,2,N,Y
R3R1LN15EPBMJJ,5,10,12,N,Y
R1308EYZY9V5MT,5,1,1,N,Y
R3MZYAB4YTB6B2,1,0,0,N,N
R2Y8EALDTTQF01,5,1,2,N,N
R32ZT3E8A070K8,5,2,3,N,Y
R2AKP8UF57MLY5,5,2,2,N,N
R196AGURGLERIE,4,30,32,N,Y
RVQE2FTISG8CV,4,0,0,N,Y
R3PQHAU2OJODSE,3,2,2,N,Y
R35WAOSBY2D3JN,5,0,1,N,Y
R3P8V6POBBPHCI,1,1,1,N,N
ROIM5DN5PASA7,1,1,1,N,N
R14LDLW1KEA93K,5,83,93,N,N
R3Q3H66EIS04SI,4,1,2,Y,N
R36FCBMY52OUYN,1,9,12,N,N
R2PLLE11YQVOM7,1,5,6,N,Y
R352PMZYA71DMS,1,2,2,N,N
R1JQ7LHQJQMZ1S,1,0,1,N,Y
R4UXD8TXDM0FT,5,3,4,N,Y
R2FKNZRS3YR45I,4,1,1,N,Y
R3N6149M4V0ZYH,2,4,5,N,N
RC3BPSELN358B,5,2,2,N,Y
R1GQRURK0F974O,1,0,0,N,N
R3P2ROHULE8WJA,5,18,18,N,Y
R3EAIBPQ2YK0HJ,5,0,0,N,Y
R1XIUASN5LI3CZ,5,1,1,N,Y
R219OWBE4IP3RW,4,0,0,N,Y
R3PQVE5CT52FDQ,1,5,5,N,N
R301B6QIXWXT4S,3,2,4,N,N
RQDRERQJ9DO66,3,0,0,N,N
R2KFUCM3UK27BE,3,21,23,N,Y
R1MCD922XLT8KE,1,1,1,N,N
R1YL0IGYSJRCFD,5,9,9,N,Y
RCKFM5IBIR6EW,5,0,0,N,Y
R13M463A1J51ZV,5,7,7,N,N
R1B800HR3KO25W,4,2,2,N,Y
R1FQPGKMWF7IY0,3,17,20,N,Y
R2ZJPCFLIUG9QA,5,0,0,N,Y
R3LZOVXFNRZQOE,4,7,10,N,Y
R3JISAEJK88KVD,1,0,0,N,N
RNKQVNLBEI3NX,5,0,2,N,N
R25WD5Q1Z0R5DD,3,3,4,N,N
R33CS9Z0N76OB8,1,11,16,N,N
RX0DPLHKPSOAB,4,2,5,N,Y
R1FWGYXGS7A8QT,4,3,3,N,Y
R2OTTHEM5ZCD9Z,3,1,1,N,Y
R2UP56FNKG0ZK9,1,2,2,N,N
R21SYUCZ1TOSI6,2,2,2,N,N
RN9JF8EOQ5ZSO,3,3,5,Y,N
R192GLWGBVSAJV,5,13,17,Y,N
R1NAGZ2XMSOV85,5,1,1,N,N
RZTBM3P2RG1K0,4,3,3,N,Y
R8MS53M7M6GD3,5,0,0,N,Y
R1KG4KFFGEK85B,3,1,1,N,Y
R13O7PRKLQDRQV,1,2,5,N,Y
RZXEV9T5FOOFY,5,4,4,N,N
R2P67A2N37GXSV,3,1,1,N,N
R1R4YSNMP34H43,5,11,13,N,N
R3DD3ETZZ0H7KJ,4,60,63,N,N
R1E2FSQBZKTOAK,5,11,14,N,N
RQGXGQ6ARQ6FU,1,17,18,N,N
R2FDKIYDCI99N1,4,9,10,N,N
R9GREALGDOHOD,5,2,3,N,Y
R1K5IKM1KDNZB2,2,8,10,N,Y
R25DIA1PHCS4NY,5,2,2,N,Y
R33E4THMZFHMH3,4,2,2,N,Y
R1KD3K3BN7EZ1R,4,5,5,N,N
R2PRNCVQTYVLM6,5,5,8,N,N
RKT6QCGLP3JQ,5,24,24,N,N
R3OVFCTL8ONJ71,5,0,0,N,N
R11Q3NEQKK1G1Y,1,1,4,N,N
R1UVJBFY8BLM8Q,5,1,1,N,N
R5L6RM0726CW4,5,0,0,N,Y
R2BU6XJV222B1Z,5,34,35,N,Y
R38N7A3NJUO1UQ,5,0,0,N,Y
REU4FEGUU40WM,5,63,68,N,Y
R2CEMG3UJX405Z,1,1,2,N,N
R2C9TYJ6CW2WXZ,1,0,1,N,N
R25T0Z8MY671O2,4,4,5,N,Y
RIQYWMZSNJX9Y,5,1,3,Y,N
R1T330J4ZABQ57,5,0,0,N,Y
R3014CP6NXNOVA,5,1,1,N,Y
R2S3HBGQEGXQ0K,1,3,4,N,N
R3CAH25K216QO6,4,2,3,N,Y
R35VP4IV5DBPXN,1,32,36,N,N
R1FZVH3PHI1JWJ,4,5,5,N,Y
R13VZRMIS59ZFG,1,2,4,N,N
R3GJ8NS8BVUEXM,4,3,4,N,Y
R1JQXYA16IOBG9,4,7,7,N,N
R4BV23Y61PWK5,1,47,48,N,N
R37571TRXD4M8M,2,4,4,N,N
R35XWUK8JXC7GP,4,6,6,N,Y
R955HKQG5G5D5,4,0,1,N,Y
R17V1YF16T6YYM,3,0,0,N,Y
R2EPZW0ZMICENI,5,43,44,N,Y
R37OZW3JJEGC96,1,0,0,N,N
R26NKA7FGO1VRQ,4,1,2,Y,N
RQRUEKDQDIAEP,5,1,1,N,Y
R2SXAZ0J0EPA60,1,3,3,N,N
RFLONFPZ0JK0U,2,9,11,N,Y
R63JMN7T6D6Z7,1,15,54,N,N
R372JB9TI0WEVA,4,3,3,N,Y
R29BNHCRETOIVD,5,1,1,N,Y
R3GAC6XDSKTB8,1,1,4,N,Y
R3HMPDBUVDXH6G,2,1,2,N,N
R3N0UE3AR55JMF,1,2,2,N,N
R4K1VC3PQTA0B,4,5,5,N,Y
R17R5A3JWRLA1Q,1,3,4,N,N
R23OQOZKGDM2XK,1,1,1,N,Y
R3DV6Y8HWW1LWW,2,7,10,N,N
R8VQCAOZ7YLET,4,7,7,N,Y
R3369NUCEC4KWI,5,3,4,N,Y
R31B7FFJ3PA4YG,1,1,1,N,Y
R27KOVQH0IDM5U,5,0,0,N,Y
R26RG7YFY2H5LM,3,8,9,N,Y
R16ROXR9G7IMCP,5,0,0,N,Y
R1LFNVR6RB5PUM,1,2,2,N,N
R2F4EODYXI5H13,3,1,5,N,Y
R3BFNC00XUFYZR,5,3,3,N,Y
RRXKX8G8PKHH7,5,0,0,N,Y
R3D63TP11I1B3K,5,4,5,N,N
R1UC4R25F081OF,5,2,3,N,Y
R2WZUGS1TBW15E,5,9,9,Y,N
R19279VIYXO1QV,1,23,29,N,N
R2VFWAKPVAX7GH,2,2,3,N,Y
R28HDXUOM5M4LV,1,14,14,N,N
R25A41RPGCF9Q4,1,0,0,N,Y
R90LCXZ7BXBUM,1,7,8,N,N
RU1LN1TBBJBF2,4,0,0,N,Y
RALMU7RAIJCLJ,5,18,18,N,Y
R35YZ6GABZA5Y0,5,32,35,N,N
R2V1WZG834W48E,4,0,0,N,Y
R2BAOP3QT7V3SE,4,1,2,N,Y
R2LRK9Y1LUFJL6,1,7,7,N,Y
RR00C9KJ4REIK,4,2,2,N,Y
RIIBFX7OITAZH,1,4,5,N,N
ROEPZTFOZJUG9,1,0,0,N,N
RRYX9CB7893HJ,4,19,22,N,N
R2VIB2V6ZWGIKX,4,7,7,Y,N
R1U5ET8ZYJA3U1,5,122,124,N,N
R2U04XBN2SCC7,4,3,4,N,Y
R3EPULXQF3DNBQ,1,3,4,N,Y
RDGGUFQX39MS,4,3,3,N,N
R3OXKOKNF09O5Q,5,13,13,N,Y
R3Q7OX455JL5OA,5,21,34,N,N
RBECMKUKE5VAU,5,9,9,N,Y
R32MPQUUP9P4XJ,5,1,2,N,N
R2GGWB7Y9ORC9M,5,1,1,N,N
R3MJVPM2U4A4MO,5,0,0,N,Y
R2LX65I0PUR7HW,4,2,2,N,N
RAMYEQDYGNUM2,1,6,8,N,N
R37UJPJUN18WLP,4,0,0,N,Y
R3MFY6S1VPNJJB,5,0,0,N,Y
RT8R2I5YP2M7H,1,3,3,N,Y
RWZWB5RZX0GGT,4,3,4,N,N
R1BTDZ9G9WFS0X,5,5,5,N,Y
R38WRVKONAWERC,5,2,2,N,Y
R2PQI2SU034YHJ,4,3,4,N,Y
RT5Z71TLN0L5Z,1,4,5,N,N
R2VFFECETL4I0S,1,4,4,N,Y
R23T86HNHN44YF,1,9,9,N,Y
R55D49ZHIHUFA,3,0,0,N,N
R1MF3ZVBVVEP54,4,0,0,N,Y
R3AE83L8N8ERCJ,5,22,24,N,N
RHYDEK3T0CKJE,5,4,5,Y,N
R2HT6SC76OSJJL,5,1,1,N,Y
R1N6VKKPU26HTM,1,8,9,N,N
R1YSJUQ1WEE20N,5,8,9,N,Y
RQ2HF02EZP3AV,3,1,2,N,Y
R3H46W5NMTMUZG,5,8,9,N,N
R2LM8M6TMQAHDK,1,28,30,N,N
R3PJFIBXD31YTY,4,33,39,N,Y
RF4N1L6TZO7ZW,2,4,7,N,N
R3PYLAAU9UPYR3,2,10,11,N,N
RPD7XBFMMKIDX,2,0,0,N,Y
RXV9VACM3U2A0,5,0,0,N,Y
R16TU7FKGK7IHH,4,8,23,N,Y
R3FFUFQ7V6OWU6,4,6,6,N,N
R2Z9Q0BFC01LFB,4,8,34,N,Y
R2VCS0C3PPVTOG,4,9,9,N,Y
R3C1L9VV947ZF1,5,0,0,N,Y
RCSNZJ7Y3OMYM,5,5,5,N,Y
R1SO7N33POMKDI,5,5,10,N,N
RITNOD0ULD2NO,5,14,17,Y,N
RJKG7FERGVOYQ,4,20,20,N,N
RGUM5P79ZTALM,1,1,3,N,N
R2L53NRVQTJ897,1,0,0,N,Y
R2I5DO1P6ZJMVS,4,0,1,Y,N
RJV8Y3LZBL25C,5,1,1,N,Y
R3ETK1Z0TM5SYG,5,4,4,N,Y
R1HE9R15RKJF71,1,3,4,N,Y
RMK8BL8PBKH8A,5,2,2,N,Y
R1ZEVEHJ1RQK74,5,4,6,N,N
R1UFG516UE7P9D,5,0,0,N,Y
R22IKV4PYWE36V,1,1,1,N,N
R2G155ZBHYFOYO,5,21,28,N,N
R2EIE4PSXOU39D,5,12,12,N,Y
R3VUML47WJZP71,5,8,11,N,Y
R3N0Z4ZRO30HCM,2,2,2,N,N
R33X5RLPNP3ENH,4,1,1,N,Y
R2TWPKBOXMDPDA,5,2,2,N,N
R3RXQSMV6LOE59,5,1,2,N,Y
R1HP4EMH9IND5L,5,6,7,N,Y
R1VWC9GITL8YKR,5,12,12,N,Y
R3NH39NSZ8WGPN,5,0,0,N,Y
R3DHLQ19H9E224,3,0,0,N,N
R223QAZJZIAF13,5,5,5,N,N
RMAHZEBK8ZL9C,1,12,12,N,N
R8XTKRPMBBAQR,1,4,5,N,N
R1IVJWPTNDHJYO,5,1,3,N,Y
R1EU2LP27TN7Y8,4,3,4,Y,N
R1MX5N4HV0410W,5,0,0,N,Y
R2VOEZ4L38CH6L,4,1,1,N,N
R2VYZWI89ZOVMZ,1,8,8,N,Y
R1MS4VUUF406I1,1,5,6,N,N
R7M9CPMFHZW0M,5,0,0,N,Y
R26UQK5NZ7QJA9,5,7,8,N,N
R1T7QRBESYHQF1,5,24,26,N,Y
R35LUU89TZM23S,5,6,11,N,N
R34140YY8AAOO4,5,2,2,N,Y
R5G6HVWMZGS2I,4,18,19,Y,N
R1EYACXQNC0N28,5,5,5,N,N
R1DBTG9B2SP5HR,1,2,10,N,Y
R2MVILMUOTXOFY,1,12,14,N,N
R37JJMD0VZONXS,1,27,29,N,N
R3VUDDJ2734FZ,5,4,4,N,N
RQPLZORX6GW4,5,1,1,N,Y
R3SHHXXE87YKVI,1,23,34,N,N
R2NKIXK5R0LJ42,1,18,24,N,Y
R3NCL6XI7CXNDE,4,1,1,N,Y
R3782CVLRT393O,4,1,2,Y,N
R3LOWM7ZR2XKA2,1,1,1,N,N
R1T1H4IZ1YJEO3,1,11,15,N,N
R2EHZIDSQIKPSD,3,3,3,N,N
R3JJ1L26P1B4DT,1,2,2,N,Y
R19ZWDXP3K5V76,4,27,30,N,N
R14W4O2XIGHAVQ,5,0,0,N,N
R13Y275JZLV3IG,3,3,3,N,Y
R2WIYKIZFSAG10,5,0,0,N,Y
R3MM33UOZNFNV1,5,1,1,N,Y
RQV97PYOTJM3J,4,2,2,N,N
R3LY7ZBTTUOYXE,5,0,0,N,Y
R2TX9DAJ3RYELY,5,1,1,N,Y
R20SVENXDDF4MC,2,2,2,N,N
R1E0CY829QE2O,5,0,0,N,Y
R3UPJ5Y5BPZ8CP,1,0,0,N,Y
R3L56BSHSHPCQS,1,28,31,N,N
R1XGYARUUP1P62,5,5,5,N,Y
R1JLDESWL9NNQQ,1,4,6,N,Y
R28VE5BER4P4F4,5,0,0,N,Y
R24BGGCUJ4K12N,1,6,6,N,N
R3LWNXJU80899N,3,24,24,N,N
R2PKEAR1PTOQV9,2,8,11,Y,N
R1TKPG0Q7A3OP4,3,6,6,N,Y
R1DMD96W6CG45Y,1,5,7,N,N
R23N56VXDZ62OZ,3,5,5,N,Y
R20C9D2G5N2ZEF,4,4,5,N,Y
R1LQ0W6Z4AM31R,1,15,30,N,Y
RZBHVD5O834W2,2,10,10,N,N
R2TXN2JXNS8FVA,4,6,7,Y,N
R3OTSS1QZ9J5FE,1,29,31,N,N
R2HK14RERP5IXY,4,24,24,N,N
R3P4HZOJ0I556Y,1,24,27,N,N
RYQ87JOG18K3I,1,5,7,N,N
R3Q9N2RENB71Y3,1,2,2,N,N
RE1T0XGD1619R,5,3,3,N,N
RRG8HGGFJ7QY0,5,19,23,N,N
R35481C9J53Y3Y,5,0,0,N,N
RZXBZOO2ZPSCY,5,15,15,N,Y
R2SJNINP1C4FX6,5,2,2,N,Y
R196X638VI4SW3,1,2,5,N,N
R4UFXO94U6QUX,1,41,44,N,N
R1CXOH6KWBINZL,1,7,7,N,Y
R1Y1N9EEPM2UHW,3,1,1,N,Y
R2ZTWYT4IZW3KG,4,19,19,N,Y
R15AWZL1RP37YA,5,1,1,N,Y
R1FV2W3LRYWHQF,1,2,2,N,Y
R38JPUFCS2XH3J,4,1,2,Y,N
R15VXK8I0FPU0A,4,22,23,Y,N
RPOX9RQDN5LOQ,1,7,7,N,N
R1ERSA2ZQSH50J,5,1,1,N,Y
R31ER7AN4Y3KIO,5,5,5,N,N
R2C637MQPSBMMG,5,6,6,N,Y
R2L9M7QXCFIFP8,5,12,13,N,N
R85NCEA71C8BE,1,9,9,N,Y
R3FQET94IL3CG3,1,1,1,N,N
R3HYFKMVWZCFF5,1,16,17,N,N
R2ICY5QRGA68AH,5,1,1,N,Y
RDOJRY13TAX4N,4,91,95,N,N
R1UJ1IGCXOZ2E3,5,53,53,N,N
R1EDF727ULM0NS,1,17,25,N,N
R1K5850KS6VH5S,4,14,15,Y,N
R27GYZY9K1N4AA,5,3,4,Y,N
RLHNLEJ7KMMHT,3,3,4,N,N
R2NQXPO6BN6KJI,4,17,18,N,N
R3E4PBDQSB0PT,4,12,14,N,N
R18NSRVMKM7OFT,2,3,3,N,N
R3BOZOV5TI5GWW,1,10,10,N,N
R2WLJ7EN8OCR11,4,1,1,N,Y
R3OA1SP1OGC1B0,5,37,40,Y,N
RN4BRYXITJ39Z,5,0,0,N,Y
R3AD71PRKBYS1J,1,117,136,N,N
RRMRP3MQLQ2Q0,1,16,20,N,N
R2NAIZX1FLPTJV,4,19,20,N,N
R2HCDDDF8BVCZY,1,0,0,N,N
R2YX0E6Q1O3KYY,4,2,2,N,Y
RG2R2WGYLQXS5,1,0,0,N,Y
R17R5WY6IFGKKG,5,0,1,N,Y
RQ27R1IIQ7DQ,5,1,1,N,Y
R21SRPS4ZH5RSO,5,28,29,N,Y
R10DZBCOIWDWZJ,5,25,29,N,N
R22L1FNHROBSB,5,3,4,N,Y
R3U2YGYDR75PY6,4,3,5,N,N
RM20KPPIKG5MT,5,0,0,N,N
RD575VK2PS829,3,3,5,N,Y
RD2C3JVQMIP33,3,5,6,N,N
R2MLXUD12NV44B,1,1,1,N,N
RRACYEPN1SF4L,5,0,0,N,Y
R1Y1A8R2GGFHBW,5,77,81,N,N
RH4F5KE7TPA1K,1,3,5,N,N
R33MEOK9OGXT98,1,131,137,N,N
R3QRCEOUQLFU80,1,2,2,N,N
R1ZD7GA4HBLERM,5,3,3,N,N
R26SRA5BCQ0KC9,1,41,43,N,Y
R2JOBKXXJHSGAR,4,5,6,N,Y
R15HUY99YUSTD,5,1,2,N,N
R35P21ZFQGHKUK,2,4,5,N,N
R37CZAILZPT1T5,1,5,5,N,N
R3LWM3JZFDU7K2,1,4,5,N,N
R1NXN8OYQ1U3NC,5,5,5,N,Y
R2WTXO5Z64FOXJ,5,1,2,N,Y
RCU7XJ372U1MY,4,4,6,N,Y
RBH9H2E2JC65C,1,0,0,N,N
R2N5Y5DLKWCSE8,5,2,2,N,N
R4A0CLT79SPJW,5,30,31,N,N
R3UTERYQA4Y4FQ,5,0,0,N,Y
R1O45SHI1IN1QW,1,4,8,N,Y
R3SD305N219VKP,5,2,2,N,Y
RMRCP4MXJ8MBU,1,31,32,N,N
R34EWL8J1TKYNI,1,106,126,N,N
R3O1AWLCXGGRM,4,4,4,N,Y
R189271I1YPY3M,1,0,0,N,N
R3LT6J3LM1DEEA,3,2,2,N,Y
RZDUQZ2PBF1MJ,1,0,6,N,Y
R3C7SCOVDF5WMQ,2,2,13,N,Y
R4571PQ6F5VUW,5,1,2,N,Y
RANOARO9F4WWA,4,2,2,N,Y
R33RBI4QMCZ2M9,5,0,0,N,Y
R1QND3HVNOL7A6,4,0,0,N,Y
R2A2GS4AJ04C7T,1,13,14,N,Y
R1U3GHY9EEHG7K,2,2,3,N,Y
RS0LWWGD3SLUU,1,6,17,N,N
R10SNCP7E8M3WU,2,3,3,N,N
R2XMHBNPVIAMQR,5,4,4,N,Y
R1HPG9U69OCS34,5,15,16,N,Y
R3CVF84TGHEESH,5,4,5,N,N
R2J3LNKSWZ6G9N,1,13,16,N,Y
R2V1OXTKP6KIL2,5,2,2,N,N
RF6E67OC15ST1,3,11,11,N,Y
R1HXJQVFSNOB3Q,4,8,10,N,N
R1FH5TUP59A8KL,4,1,1,N,Y
R3INPLMNLSKGJX,2,4,4,N,Y
R319Q177PAN8IP,1,9,9,N,N
R1DH1OS1GLUNJG,4,6,6,N,Y
R12PIIVJWNYPOK,4,2,2,N,N
R6O07HIE3HG3M,5,17,19,N,N
R35BPGWIYPOTQ3,1,0,0,N,N
R2H5YHVP6BUHX9,1,6,8,N,N
RWVYW4MD3DJJZ,3,2,2,N,Y
R3N88ZH601RKIW,4,1,1,N,Y
R3BS2VGCBYR1GQ,5,9,9,N,Y
R1P4S2PND6TL5I,4,1,1,N,N
R2IUK1616B459Y,3,3,3,N,N
R39XLEL15XXW6W,5,0,0,N,Y
R1Z5NZEFA1I44P,5,6,6,N,N
R2DEVDO7QGRE2Z,2,1,12,N,N
RHPMGPAXX2KTT,5,1,2,N,N
R2AZ3T4O02BDKT,3,8,8,N,N
R18B3NOI0B71OW,1,1,1,N,N
R32LQ85CMLH7GT,1,1,1,N,N
R3EQ9G9UWVKB9U,4,2,2,N,N
R24Z5X2WNMAI6Q,2,0,5,N,Y
R3TFFIWTOEM1SC,5,0,0,N,Y
R11LQMJVUQ1323,1,2,3,N,N
R3942WAZVLL3PV,5,8,12,N,Y
R20LZ00HI45IMQ,5,6,6,N,N
R18HJMRECIP4NB,1,0,0,N,N
R34OYNWX8CZYGI,5,6,10,N,N
R2RH680PHEJA3J,5,9,13,N,Y
R1A8LWYR56FR0,5,0,0,N,Y
R1KWVHGLBRCFM6,3,2,2,N,N
R2DE4Y0CU4GCW5,1,0,2,N,N
R1APV6QM6TFPJ6,4,1,1,N,Y
R1WPDO2GIVDFNC,1,12,13,N,Y
R356WR6BZJYIP1,5,1,1,N,Y
R3LPFCFJCZWWW2,1,4,7,N,N
R86F9P6H9RKFG,5,0,0,N,N
RMAGXSHQD3Q0P,5,7,10,N,N
R3UMY2FLMK4IGY,2,8,9,N,N
R31N4G9MK2CBNW,5,1,2,N,Y
R3JWOE8UAIVBPC,4,25,34,N,N
RYG0ZS11V57BI,5,3,3,N,Y
R7LM6UW4Z92VF,5,1,1,N,Y
R1GM3CYQABFPHJ,4,1,1,N,Y
R3SN8J0Y6NFZEE,2,1,3,N,N
R1YZBWO5YGAAI4,4,15,20,N,N
R1L9JSL48HF5TF,5,5,6,N,Y
R11FLI9HTZILQK,4,10,13,N,N
RCO2CCQLMDQS5,5,0,0,N,N
R2KS9YPX0YGVTW,1,4,6,N,Y
R1DS7Q8RKFJ0HK,1,3,5,N,Y
ROLI5W9X165FV,5,0,0,N,Y
R1L8ZO17JUBX34,5,3,3,N,Y
RO922L76C2T5O,1,1,2,N,N
R2AK0OICK3AWQ6,5,0,0,N,Y
R260KYIQPN2HI,1,2,2,N,N
R28FA423UJ7GH5,5,2,4,N,N
R2E67S8HPJR56C,5,4,4,N,Y
R2Q9HJTZ386PTO,1,32,32,N,N
RDTUTJIBDSPN3,5,22,27,N,Y
